headline,guardian_keywords,esg_category
No 10 criticised as Frost cabinet role amplifies gender imbalance ,['gender'],social
Theatre company boss: 'There is no such thing as colour-blind casting' ,['race'],social
Less than half of students confident their degree will pay for itself ,['work & careers'],social
TikTok owns up to censoring some users' videos to stop bullying ,['lgbt rights'],social
‘The NHS is paying me buttons. I can’t cope’ | Tom Wall ,['work & careers'],social
Labor MP calls for united response to racism following attacks on Chinese-Australians ,['race'],social
The trauma trap: what's causing inequalities in emergency care? ,['race'],social
Dominican Republic lynching raises fears of humanitarian crisis ,['human rights'],social
Somali villager travels to US to confront army chief he says tried to kill him ,['human rights'],social
I’m the MOST racist! How groups give people extreme views | Dean Burnett ,['race'],social
When will the United Nations address its unjust internship policy? ,['work & careers'],social
Senators grill GM and Chrysler chiefs over axed dealers,['job losses'],social
The Weeknd pledges permanent Grammys boycott ,['race'],social
Michelin to close tyre factory in Northern Ireland,['job losses'],social
Student activists object to NUS plans to get rid of diversity officers ,['lgbt rights'],social
500 jobs at risk as Maltby Colliery mothballed,['job losses'],social
More than a third of UK employers planning to make staff redundant,"['job losses', 'work & careers']",social
"“This isn’t about something that happened a long time ago. It’s not a question about whether the past is the past. At Georgetown, the connection to slavery isn’t a legacy. It’s a modern-day income stream.” ",['race'],social
BP to spend nearly £640m making hundreds of job cuts as oil price slumps,['job losses'],social
Growing up between cultures is tough – until you realise it’s a creative blessing | Meera Syal ,['race'],social
"Being a black, British, queer, non-binary Muslim isn't a contradiction | Wail Qasim ",['race'],social
Elizabeth Warren's deadpan quip in LGBT debate wins plaudits ,['lgbt rights'],social
Claiming disability benefit? Don’t ever dare shake hands | Peter Bradshaw ,['gender'],social
'I felt seen for the first time': why trans activists are rallying behind Elizabeth Warren ,['lgbt rights'],social
"Russian LGBT activists describe victimisation, repression … and hope ",['lgbt rights'],social
Is free speech under threat from 'cancel culture'? Four writers respond ,['race'],social
UK living standards return to pre-financial crash levels ,['work & careers'],social
Japan’s ruling party invites women to meetings – but won't let them speak ,['gender'],social
Labour warns of teacher training crisis after targets missed again ,['work & careers'],social
University of Missouri president resigns amid protests over racial intolerance ,['race'],social
HSBC warns on jobs as cost-cutting continues,['job losses'],social
Foster carers vote to unionise in fight for pay and working rights | Anna Bawden ,['work & careers'],social
"Boots, Walkers crisps and Greggs cost cutting puts 1,400 UK jobs at risk",['job losses'],social
How ‘race whisperer’ seized control of a US neo-Nazi group ,['race'],social
"UK pay rises likely to fade fast, thinktank warns ",['work & careers'],social
Rosewood massacre a harrowing tale of racism and the road toward reparations ,['race'],social
House of Fraser rescue deal faces delay while legal action is settled ,['job losses'],social
Can Dündar announces he is stepping down as editor of Turkish paper ,['human rights'],social
Steel industry crisis: unions dismiss £9m support plan as woeful,['job losses'],social
Cannes film festival unveils equality charter in push for gender parity ,['gender'],social
Rihanna to launch Fenty brand Black haircare product line ,['race'],social
'Let her prove herself': Bethnal Green residents on Shamima Begum ,['human rights'],social
Rishi Sunak to unveil new Covid economic support measures ,['job losses'],social
Brazilian journalist beheaded during mystery investigation ,['human rights'],social
How to get a career in acting and performance – live chat 1-3pm today ,['work & careers'],social
Chelsea to send racist fans on Auschwitz trips instead of banning them ,['race'],social
Four tips on finding and applying for apprenticeships ,['work & careers'],social
Second UK venue cancels show by US preacher Franklin Graham ,['lgbt rights'],social
Jobs market 'slowing' amid double-dip fears,['job losses'],social
From shop floor to head office – how to get a job in retail  via @GuardianCareers,['work & careers'],social
Allied Carpets sheds more than 850 jobs as bulk of stores fail to find buyer,['job losses'],social
"I was a hip-hop wannabe celebrating my GCSEs, when four police cars pulled up | Romesh Ranganathan ",['race'],social
Sainsbury's to axe thousands of store management roles ,['job losses'],social
How to overcome your attractiveness and bag that great job ,['work & careers'],social
Theatres must act now about gender inequality ,['gender'],social
Children's books eight times as likely to feature animal main characters than BAME people ,['race'],social
The secret of theatre directing? Finding another job to pay for it ,['work & careers'],social
Microsoft employees confront CEO over company's treatment of women ,['gender'],social
What can ?Gil Scott-Heron ?teach Rupert Murdoch about blackness??? ,['race'],social
Henrietta Augusta Dugdale: Australian suffragette honoured by Google ,['gender'],social
Childhood crimes from over 30 years ago show in DBS checks – study ,"['human rights', 'employment law']",social
United Nations in race row after survey lists 'yellow' as an option for staff ,['race'],social
UK police accused of targeting black people during lockdown ,['race'],social
Elton John biopic Rocketman may be censored for gay scene ,['lgbt rights'],social
The Death of Homo Economicus review – why does capitalism still exist? ,['work & careers'],social
If every racist at football was silenced stadiums would still be full of racists | John Barnes ,['race'],social
Thailand defends Uighur deportation to China: 'We didn't send them all back' ,['human rights'],social
Uefa charges Bulgaria AND England over behaviour in Euro 2020 qualifier ,['race'],social
Millennial news site Mic sacks most of its staff in New York ,['job losses'],social
Tony Abbott's daughter appears in same-sex marriage campaign ad ,['lgbt rights'],social
May accused in high court of deserting international law principle ,['human rights'],social
The unwelcome revival of ‘race science’ ,['race'],social
"'I'm, like, a really smart person': Donald Trump exults in outsider status ",['race'],social
Pub lunches and too many tea breaks: what it’s like to work in the UK ,['work & careers'],social
Equal Pay Day: how the UK's gender gap in earnings has shifted over the years ,"['work & careers', 'gender']",social
JW Anderson mixes mundane and strange in fashion show streamed on Grindr ,['gender'],social
"More than 1,000 state schools have no applicants to elite schemes ",['work & careers'],social
Racism in primary schools only reflects the society the Tories have created | Kehinde Andrews ,['race'],social
Ahmed Kathrada obituary ,['race'],social
Fortnum &amp; Mason 'struggling' to recruit staff after Brexit vote ,['work & careers'],social
"For the whole family’s sake, fathers need more paternity leave | Theresa May ",['work & careers'],social
How black Republicans are debunking the myth of a voter monolith ,['race'],social
"Arthur Ashe’s real legacy was his activism, not his tennis ",['race'],social
Tokyo Olympic golf course urged to let women be full members ,['gender'],social
Facebook moderators say they were told not to discuss Covid working conditions ,['human rights'],social
Keir Starmer under fire for failing to challenge radio caller's racism ,['race'],social
The Serena Williams cartoon exposes Australia’s ignorance on race | Alana Lentin ,['race'],social
Michelle Obama releases playlist of anthems for International Day of the Girl ,['gender'],social
From November 2015: How do I … respond when I see racial abuse in public? ,['race'],social
Workers describe rampant abuse at Alabama chicken processing plant ,['human rights'],social
