headline,guardian_keywords,esg_category
Bolsonaro claims police are persecuting his family in foul-mouthed rant – reports ,['others'],non-esg
Economist nears the limit of an old growth theory ,['others'],non-esg
Novak Djokovic reaches World Tour semi-finals with Tomas Berdych defeat  via @guardian_sport,['others'],non-esg
Tackling hair-raising inequality in salons | Brief letters ,['others'],non-esg
Rugby Six Nations 2016: share your photos and experiences via @GuardianWitness  #SixNations ,['others'],non-esg
Trump’s deal with Erdo?an threatens lives across Europe – and he doesn’t care | Jonathan Freedland ,['others'],non-esg
Charles Manson follower Bruce Davis sees parole rejected once again ,['others'],non-esg
"Hail to the oxymoron-in-chief, Boris Johnson | Simon Jenkins ",['others'],non-esg
Inside the Guardian investigation that forced Grant Shapps to resign ,['others'],non-esg
After Isis: what happens to the foreign nationals who went to Syria? ,['others'],non-esg
Arsenal urge Uefa to guarantee Henrikh Mkhitaryan’s safety for Baku final ,['others'],non-esg
Nigel Slater’s Bonfire Night baked sausage and beetroot recipes ,['others'],non-esg
The Guardian view on the week in Turkey: coup – and counter-coup? | Editorial ,['others'],non-esg
Haiti leaders move to install provisional government ,['others'],non-esg
Final Fantasy VII Remake's creators on updating one of the world's most-loved games ,['others'],non-esg
Michael van Gerwen coasts past Michael Smith to win World Darts Championship ,['others'],non-esg
Extremes in results of multi-academy trusts casts doubt on system ,['others'],non-esg
Anish Kapoor's work on display in China biennale despite plans to boycott in support of Ai Weiwei ,['others'],non-esg
My generation has benefited hugely from ‘politics’. We can’t become apathetic now | Stewart Dakers ,['others'],non-esg
"No food, no water: African migrants recount terrifying Atlantic crossing ",['others'],non-esg
Oh no! It’s the new Churchill advert ,['others'],non-esg
Savile report: key points of Janet Smith's independent inquiry ,['others'],non-esg
Loki-ing good! Disney launches new Avengers fashion line for women  ,['others'],non-esg
Amy Shark: 'People think I'm just popping champagne off yachts' ,['others'],non-esg
The French cartoons that satirised Lance Armstrong were puerile and perfect ,['others'],non-esg
App sounds alarm for slavery at UK hand carwash sites ,['others'],non-esg
‘Footballer jihadist’ fantasy puts the game at the centre of all our ills again | Marina Hyde ,['others'],non-esg
"Fiance texted Helen Bailey 'you promised me more', court hears ",['others'],non-esg
Is James Joyce's Ulysses the hardest novel to finish? ,['others'],non-esg
"For academics on insecure contracts, it's hard to not feel undervalued ",['others'],non-esg
Police officer investigated over Sean Fitzgerald shooting ,['others'],non-esg
Election 2015: do we really want to go through all this again? ,['others'],non-esg
"The playlist: pop – LCMDF, Lion Babe, Cajsa Siik and more ",['others'],non-esg
How quick are you to fall in love? Personality quiz ,['others'],non-esg
'I want to be South Sudan's first female neurosurgeon' – the struggle for refugee education ,['others'],non-esg
England Women’s World Cup cricket triumph will prove ‘watershed moment’  via @guardian_sport,['others'],non-esg
John Bercow aims to stay on as Speaker to oversee Brexit process ,['others'],non-esg
Crew members missing after fishing boat capsizes off Kent coast ,['others'],non-esg
"Dear Gavin Williamson, are you sure schools will be safe in September? | Michael Rosen ",['others'],non-esg
Cambodia pardons Australian film-maker James Ricketson ,['others'],non-esg
Australian electricity retailers could get help as customers struggle to pay in coronavirus crisis ,['others'],non-esg
Steve Bannon subpoenaed to testify in Mueller's Russia investigation – report ,['others'],non-esg
"Girl, 9, who died in Staithes rockfall named as Harriet Forster ",['others'],non-esg
Gianluigi Donnarumma staying calm as Milan transfer tension rises | Ed Aarons  via @guardian_sport,['others'],non-esg
Australian prime minister Scott Morrison apologises for taking vacation during Australia's bushfire crisis ,['others'],non-esg
Luciana Berger to stand for mayor of Liverpool city region ,['others'],non-esg
Superdry issues profit warning after sales fall in heatwave ,['others'],non-esg
Raheem Sterling tells Liverpool he wants to be left out of pre-season tour  via @guardian_sport,['others'],non-esg
Lukaku provides clue and Belgium solve mystery of beating Brazil ,['others'],non-esg
"VS Naipaul, Nobel prize-winning British author, dies aged 85 ",['others'],non-esg
Stoke-on-Trent would be Ukip’s battleground of choice ,['others'],non-esg
Tourists flock to Four Seasons Total Landscaping after Giuliani debacle ,['others'],non-esg
Australian couple fall to their death at beach in Portugal while 'trying to take selfie' ,['others'],non-esg
Neil Gaiman leads authors stepping in to back Charlie Hebdo PEN award  @neilhimself,['others'],non-esg
Suicides rise among offenders on licence and in jails ,['others'],non-esg
Tony Romo injured as Panthers beat Cowboys to move to 11-0  via @guardian_sport,['others'],non-esg
Democracy has to be about more than just casting a vote | Letters ,['others'],non-esg
Mayoral elections will smash the status quo – charities must be ready | Alan Fraser ,['others'],non-esg
Trump condemns terms of Iran prisoner swap as Republicans join in criticism ,['others'],non-esg
I spent years turning my council house into the Sistine Chapel  ,['others'],non-esg
How to cook the perfect chinese dumplings ,['others'],non-esg
"Kazan synchronised swimming hit by rain, leaking roof and a musical hitch  via @guardian_sport",['others'],non-esg
Joe Biden speaks to Saudi Arabia's King Salman before release of Khashoggi murder report ,['others'],non-esg
Libyans in UK 'warned about Manchester radicalisation for years' ,['others'],non-esg
Theresa May wants to tackle online extremism. Here’s how to do it | Charles Arthur ,['others'],non-esg
"Humans arrived in Australian interior 49,000 years ago, archaeologists believe ",['others'],non-esg
Rebecca Front: 'I'd love to do Shakespeare – or be the next Bond!' ,['others'],non-esg
Steve Harvey's Miss Universe winner error will live in TV pageant infamy ,['others'],non-esg
Let’s reinvent Europe to reclaim its promise and heal its divisions | Christophe Castaner and others ,['others'],non-esg
"Boy, 15, stabbed to death after fight at party in east London ",['others'],non-esg
"Eclipse: the view from 40,000ft above the Pacific Ocean ",['others'],non-esg
"Leaked immigration plans ‘catastrophic’ for industry, say employers ",['others'],non-esg
Claudio Ranieri: ‘Forty points. I can’t change our project at the moment’  via @guardian_sport,['others'],non-esg
Army colonel arrested in Congo over deaths of UN experts ,['others'],non-esg
'Devoid of personality': BBC tells story of David Bowie's faltering early career ,['others'],non-esg
Carers save Britain billions every year. They need more support | Frances Ryan ,['others'],non-esg
Encryption: FBI building fresh case for access to electronic devices ,['others'],non-esg
Fear and xenophobia poison Polish polls ,['others'],non-esg
"Women’s World Cup was ‘a balloon that deflated,’ says Carly Telford ",['others'],non-esg
"A big pot of lentils, four different recipes | Get Ahead ",['others'],non-esg
Engineering an early election looks more tempting for Mrs May | Andrew Rawnsley ,['others'],non-esg
Care homes in England: will you be visiting your loved one on 8 March? ,['others'],non-esg
One for the Uxbridge Road: how the Bush theatre embraced local life ,['others'],non-esg
"Detained at US immigration, I felt frightened. And very lucky | Emma Brockes ",['others'],non-esg
Trump administration expected to revive Reagan-era abortion 'gag' rule ,['others'],non-esg
Art is universal – no country should claim a masterpiece for their own ,['others'],non-esg
Ben Stokes returns for England against India as Sam Curran makes way ,['others'],non-esg
The electric guitar: 10 things you didn't know about the musical instrument ,['others'],non-esg
"'Zombie Boy' Rick Genest, tattooed muse to Lady Gaga and Marc Quinn, dies aged 32 ",['others'],non-esg
Shrewsbury Town set to become first English club to introduce safe standing  via @guardian_sport,['others'],non-esg
Dele Alli could face Fifa disciplinary action for offensive gesture at Wembley ,['others'],non-esg
Conservative party manifesto: the key points and policies ,['others'],non-esg
Oklahoma officer's trial defense attacks credibility of vulnerable black women ,['others'],non-esg
Funny Girl review – a joyous Sheridan Smith keeps rain off parade ,['others'],non-esg
Sam Warburton set to play for Wales in opening Test against New Zealand  via @guardian_sport,['others'],non-esg
"Big Bash League focuses on prime time to keep fans, broadcasters happy ",['others'],non-esg
"Jeremy Hunt to launch inquiry into 450,000 missed breast cancer screenings ",['others'],non-esg
Tom Stewart hurt in Geelong's narrow AFL win over Melbourne ,['others'],non-esg
Anti-terrorist response teams to be created around UK ,['others'],non-esg
"Manchester City stadium now ‘owned by Jürgen Klopp’, claims Wikipedia page ",['others'],non-esg
Labour won’t give Theresa May a free pass on Brexit | Keir Starmer ,['others'],non-esg
'Emojis enhance human interactions' argues Royal Institution Xmas lecturer ,['others'],non-esg
Dembélé and Messi restore order to Barcelona's chaos against Juventus ,['others'],non-esg
Corbyn allies in bid to scrap Tom Watson's deputy leader post ,['others'],non-esg
US embassy proves a catalyst for £15bn Nine Elms regeneration project ,['others'],non-esg
'We must work together': Gareth Southgate's message to England fans ,['others'],non-esg
Derby bishop warns of 'pop-up brothels' in Peak District ,['others'],non-esg
Ivanka Trump embodies her father's family values | Richard Wolffe ,['others'],non-esg
Priti Patel's two-tier asylum plan treats refugees with cold indifference | Enver Solomon ,['others'],non-esg
Poll of Labour members suggests Keir Starmer is first choice ,['others'],non-esg
'This design is total rubbish': Preston's majestic bus station gets a zombie makeover ,['others'],non-esg
"'God, that was tough': Federer frazzled after surviving thriller with Millman ",['others'],non-esg
"With Burger King's Whopperrito, have we reached peak burrito? ",['others'],non-esg
Sebastian Coe saddened by Russia’s absence at World Indoor Championships  via @guardian_sport,['others'],non-esg
Yvette Cooper alerts police after Twitter death threat against family members | Politics | The Guardian ,['others'],non-esg
Trump the bully menaces Clinton with imposing presence and brash insults ,['others'],non-esg
Let the train take the airline strain | Letters ,['others'],non-esg
